1.7996e+00 9.3923e-01 6.3639e+02 -9.2019e-01
-1.9179e+00 8.2942e-01 6.4210e+02 -9.2020e-01
1.9248e+00 8.2575e-01 6.4352e+02 -9.2019e-01
-1.7907e+00 9.4373e-01 6.4923e+02 -9.2020e-01
2.0482e+00 7.3356e-01 6.5066e+02 -9.2019e-01
2.4857e+00 -3.9258e-01 6.5209e+02 -9.2019e-01
2.1074e+00 7.0835e-01 6.5779e+02 -9.2020e-01
2.5013e+00 -4.0230e-01 6.5922e+02 -9.2019e-01
2.0807e+00 7.5981e-01 6.6493e+02 -9.2020e-01
2.6322e+00 -3.3270e-01 6.6635e+02 -9.2019e-01
1.9686e+00 8.6840e-01 6.7206e+02 -9.2020e-01
2.8110e+00 -2.1689e-01 6.7349e+02 -9.2019e-01
3.7429e-01 -1.8360e+00 6.7492e+02 -9.2019e-01
2.8759e+00 -1.4273e-01 6.8062e+02 -9.2020e-01
7.8836e-01 -1.5892e+00 6.8205e+02 -9.2019e-01
2.8498e+00 -1.3367e-01 6.8776e+02 -9.2020e-01
7.7515e-01 -1.5919e+00 6.8918e+02 -9.2019e-01
2.7500e+00 -1.9565e-01 6.9489e+02 -9.2020e-01
3.3920e-01 -1.8327e+00 6.9632e+02 -9.2019e-01
-2.5964e+00 -2.9922e-01 6.9775e+02 -9.2019e-01
-4.0485e-01 -1.8109e+00 7.0345e+02 -9.2020e-01
-2.7619e+00 -1.8505e-01 7.0488e+02 -9.2019e-01
-8.0592e-01 -1.5711e+00 7.1059e+02 -9.2020e-01
-2.8551e+00 -1.2820e-01 7.1201e+02 -9.2019e-01
-1.7334e+00 1.0030e+00 7.1344e+02 -9.2019e-01
-7.9314e-01 -1.5859e+00 7.1772e+02 -9.2020e-01
-2.8767e+00 -1.4187e-01 7.1915e+02 -9.2020e-01
-1.8150e+00 9.6643e-01 7.2058e+02 -9.2019e-01
-2.8042e+00 -2.2012e-01 7.2628e+02 -9.2020e-01
-1.9690e+00 8.6626e-01 7.2771e+02 -9.2019e-01
-2.6237e+00 -3.3569e-01 7.3342e+02 -9.2020e-01
-2.0773e+00 7.5905e-01 7.3484e+02 -9.2019e-01
1.8160e+00 9.6553e-01 7.3627e+02 -9.2019e-01
-2.0988e+00 7.1250e-01 7.4198e+02 -9.2020e-01
1.7485e+00 9.9256e-01 7.4341e+02 -9.2019e-01
-2.0338e+00 7.4279e-01 7.4911e+02 -9.2020e-01
1.8074e+00 9.3161e-01 7.5054e+02 -9.2019e-01
-1.9071e+00 8.3877e-01 7.5625e+02 -9.2020e-01
1.9355e+00 8.1648e-01 7.5767e+02 -9.2019e-01
2.5742e+00 -3.1790e-01 7.5910e+02 -9.2019e-01
2.0560e+00 7.2857e-01 7.6481e+02 -9.2020e-01
2.4821e+00 -3.9656e-01 7.6624e+02 -9.2019e-01
2.1085e+00 7.0954e-01 7.7194e+02 -9.2020e-01
2.5072e+00 -3.9979e-01 7.7337e+02 -9.2019e-01
2.0745e+00 7.6720e-01 7.7908e+02 -9.2020e-01
2.6469e+00 -3.2400e-01 7.8050e+02 -9.2019e-01
-3.3404e-01 -1.8469e+00 7.8193e+02 -9.2019e-01
2.8218e+00 -2.0827e-01 7.8764e+02 -9.2020e-01
4.2946e-01 -1.8146e+00 7.8907e+02 -9.2019e-01
2.8773e+00 -1.3867e-01 7.9477e+02 -9.2020e-01
8.0636e-01 -1.5767e+00 7.9620e+02 -9.2019e-01
-2.4999e+00 -3.9924e-01 7.9763e+02 -9.2019e-01
2.8461e+00 -1.3461e-01 8.0191e+02 -9.2020e-01
7.6475e-01 -1.5984e+00 8.0333e+02 -9.2020e-01
-2.4954e+00 -3.8177e-01 8.0476e+02 -9.2019e-01
2.9412e-01 -1.8420e+00 8.1047e+02 -9.2020e-01
-2.6068e+00 -2.9174e-01 8.1190e+02 -9.2019e-01
-4.4935e-01 -1.7917e+00 8.1760e+02 -9.2020e-01
-2.7714e+00 -1.7859e-01 8.1903e+02 -9.2019e-01
-1.7736e+00 9.5765e-01 8.2046e+02 -9.2019e-01
-2.8592e+00 -1.2642e-01 8.2616e+02 -9.2020e-01
-1.7338e+00 1.0040e+00 8.2759e+02 -9.2019e-01
-2.8765e+00 -1.4438e-01 8.3330e+02 -9.2020e-01
-1.8233e+00 9.6205e-01 8.3473e+02 -9.2019e-01
-2.7961e+00 -2.2659e-01 8.4043e+02 -9.2020e-01
-1.9783e+00 8.5915e-01 8.4186e+02 -9.2019e-01
1.9575e+00 8.7773e-01 8.4329e+02 -9.2019e-01
-2.0827e+00 7.5313e-01 8.4899e+02 -9.2020e-01
1.8066e+00 9.7083e-01 8.5042e+02 -9.2019e-01
-2.0996e+00 7.1047e-01 8.5613e+02 -9.2020e-01
1.7454e+00 9.9362e-01 8.5756e+02 -9.2019e-01
-2.0304e+00 7.4461e-01 8.6326e+02 -9.2020e-01
1.8103e+00 9.2826e-01 8.6469e+02 -9.2019e-01
2.7367e+00 -2.0536e-01 8.6612e+02 -9.2019e-01
1.9405e+00 8.1180e-01 8.7182e+02 -9.2020e-01
2.5670e+00 -3.2279e-01 8.7325e+02 -9.2019e-01
2.0602e+00 7.2565e-01 8.7896e+02 -9.2020e-01
2.4792e+00 -3.9913e-01 8.8039e+02 -9.2019e-01
-8.3409e-01 -1.5525e+00 8.8181e+02 -9.2019e-01
2.1097e+00 7.0935e-01 8.8609e+02 -9.2020e-01
2.5086e+00 -3.9948e-01 8.8752e+02 -9.2020e-01
-7.9332e-01 -1.5860e+00 8.8895e+02 -9.2019e-01
2.6523e+00 -3.2085e-01 8.9465e+02 -9.2020e-01
-3.1342e-01 -1.8517e+00 8.9608e+02 -9.2019e-01
2.8265e+00 -2.0458e-01 9.0179e+02 -9.2020e-01
4.5322e-01 -1.8036e+00 9.0322e+02 -9.2019e-01
-2.6130e+00 -3.4136e-01 9.0464e+02 -9.2019e-01
8.1850e-01 -1.5685e+00 9.1035e+02 -9.2020e-01
-2.4959e+00 -4.0167e-01 9.1178e+02 -9.2019e-01
7.6901e-01 -1.5953e+00 9.1748e+02 -9.2020e-01
-2.4938e+00 -3.8252e-01 9.1891e+02 -9.2019e-01
2.8907e-01 -1.8427e+00 9.2462e+02 -9.2020e-01
-2.6079e+00 -2.9087e-01 9.2605e+02 -9.2019e-01
-1.8970e+00 8.4605e-01 9.2747e+02 -9.2019e-01
-2.7734e+00 -1.7709e-01 9.3318e+02 -9.2020e-01
-1.7716e+00 9.5925e-01 9.3461e+02 -9.2019e-01
-2.8606e+00 -1.2530e-01 9.4031e+02 -9.2020e-01
-1.7322e+00 1.0053e+00 9.4174e+02 -9.2019e-01
-2.8778e+00 -1.4360e-01 9.4745e+02 -9.2020e-01
-1.8226e+00 9.6277e-01 9.4888e+02 -9.2019e-01
2.0779e+00 7.6589e-01 9.5030e+02 -9.2019e-01
-1.9790e+00 8.5910e-01 9.5601e+02 -9.2020e-01
1.9572e+00 8.7815e-01 9.5744e+02 -9.2019e-01
-2.0846e+00 7.5205e-01 9.6314e+02 -9.2020e-01
1.8045e+00 9.7237e-01 9.6457e+02 -9.2019e-01
2.8787e+00 -1.3795e-01 9.6600e+02 -9.2019e-01
-2.1024e+00 7.0846e-01 9.7028e+02 -9.2020e-01
1.7416e+00 9.9630e-01 9.7171e+02 -9.2020e-01
2.8470e+00 -1.3432e-01 9.7313e+02 -9.2019e-01
1.8058e+00 9.3167e-01 9.7884e+02 -9.2020e-01
2.7403e+00 -2.0238e-01 9.8027e+02 -9.2019e-01
1.9369e+00 8.1427e-01 9.8597e+02 -9.2020e-01
2.5691e+00 -3.2073e-01 9.8740e+02 -9.2019e-01
-4.5964e-01 -1.7863e+00 9.8883e+02 -9.2019e-01
2.4781e+00 -3.9918e-01 9.9454e+02 -9.2020e-01
-8.3582e-01 -1.5513e+00 9.9596e+02 -9.2019e-01
2.5043e+00 -4.0176e-01 1.0017e+03 -9.2020e-01
-8.0585e-01 -1.5775e+00 1.0031e+03 -9.2019e-01
2.6453e+00 -3.2503e-01 1.0088e+03 -9.2020e-01
-3.4046e-01 -1.8455e+00 1.0102e+03 -9.2019e-01
-2.8027e+00 -2.2134e-01 1.0117e+03 -9.2019e-01
4.3606e-01 -1.8117e+00 1.0174e+03 -9.2020e-01
-2.6181e+00 -3.3888e-01 1.0188e+03 -9.2019e-01
8.2094e-01 -1.5671e+00 1.0245e+03 -9.2020e-01
-2.4960e+00 -4.0264e-01 1.0259e+03 -9.2019e-01
7.8802e-01 -1.5827e+00 1.0316e+03 -9.2020e-01
-2.4889e+00 -3.8685e-01 1.0331e+03 -9.2019e-01
-2.0338e+00 7.4180e-01 1.0345e+03 -9.2019e-01
-2.5984e+00 -2.9755e-01 1.0402e+03 -9.2020e-01
-1.9046e+00 8.3938e-01 1.0416e+03 -9.2019e-01
-2.7668e+00 -1.8151e-01 1.0473e+03 -9.2020e-01
-1.7763e+00 9.5487e-01 1.0488e+03 -9.2019e-01
2.0598e+00 7.2499e-01 1.0502e+03 -9.2019e-01
-2.8586e+00 -1.2549e-01 1.0545e+03 -9.2020e-01
-1.7297e+00 1.0060e+00 1.0559e+03 -9.2020e-01
2.1146e+00 7.0391e-01 1.0573e+03 -9.2019e-01
-1.8134e+00 9.6813e-01 1.0630e+03 -9.2020e-01
2.0831e+00 7.5974e-01 1.0645e+03 -9.2019e-01
-1.9709e+00 8.6613e-01 1.0702e+03 -9.2020e-01
1.9661e+00 8.7158e-01 1.0716e+03 -9.2019e-01
2.8176e+00 -2.1313e-01 1.0730e+03 -9.2019e-01
1.8107e+00 9.6941e-01 1.0787e+03 -9.2020e-01
2.8795e+00 -1.3936e-01 1.0801e+03 -9.2019e-01
1.7387e+00 9.9940e-01 1.0859e+03 -9.2020e-01
2.8524e+00 -1.3100e-01 1.0873e+03 -9.2019e-01
1.7955e+00 9.4049e-01 1.0930e+03 -9.2020e-01
2.7521e+00 -1.9391e-01 1.0944e+03 -9.2019e-01
3.5019e-01 -1.8297e+00 1.0958e+03 -9.2019e-01
2.5804e+00 -3.1216e-01 1.1016e+03 -9.2020e-01
-4.1142e-01 -1.8080e+00 1.1030e+03 -9.2019e-01
2.4801e+00 -3.9605e-01 1.1087e+03 -9.2020e-01
-8.2474e-01 -1.5582e+00 1.1101e+03 -9.2019e-01
2.4971e+00 -4.0493e-01 1.1158e+03 -9.2020e-01
-8.2465e-01 -1.5646e+00 1.1172e+03 -9.2019e-01
-2.8814e+00 -1.3583e-01 1.1187e+03 -9.2019e-01
-3.9940e-01 -1.8266e+00 1.1244e+03 -9.2020e-01
-2.8148e+00 -2.1243e-01 1.1258e+03 -9.2019e-01
3.8347e-01 -1.8328e+00 1.1315e+03 -9.2020e-01
-2.6325e+00 -3.3079e-01 1.1329e+03 -9.2019e-01
-2.0747e+00 7.6292e-01 1.1344e+03 -9.2019e-01
8.1038e-01 -1.5745e+00 1.1386e+03 -9.2020e-01
-2.5007e+00 -4.0126e-01 1.1401e+03 -9.2020e-01
-2.1031e+00 7.1043e-01 1.1415e+03 -9.2019e-01
-2.4839e+00 -3.9224e-01 1.1472e+03 -9.2020e-01
-2.0441e+00 7.3516e-01 1.1486e+03 -9.2019e-01
-2.5835e+00 -3.0840e-01 1.1543e+03 -9.2020e-01
-1.9178e+00 8.2829e-01 1.1558e+03 -9.2019e-01
1.9238e+00 8.2588e-01 1.1572e+03 -9.2019e-01
-1.7866e+00 9.4580e-01 1.1629e+03 -9.2020e-01
2.0503e+00 7.3086e-01 1.1643e+03 -9.2019e-01
-1.7294e+00 1.0048e+00 1.1700e+03 -9.2020e-01
2.1126e+00 7.0300e-01 1.1715e+03 -9.2019e-01
-1.8018e+00 9.7444e-01 1.1772e+03 -9.2020e-01
2.0889e+00 7.5200e-01 1.1786e+03 -9.2019e-01
2.6196e+00 -3.4103e-01 1.1800e+03 -9.2019e-01
1.9787e+00 8.6160e-01 1.1857e+03 -9.2020e-01
2.8053e+00 -2.2249e-01 1.1872e+03 -9.2019e-01
1.8222e+00 9.6316e-01 1.1929e+03 -9.2020e-01
2.8786e+00 -1.4314e-01 1.1943e+03 -9.2019e-01
1.7389e+00 1.0007e+00 1.2000e+03 -9.2020e-01
2.8574e+00 -1.2875e-01 1.2014e+03 -9.2019e-01
8.0800e-01 -1.5704e+00 1.2029e+03 -9.2019e-01
2.7650e+00 -1.8498e-01 1.2086e+03 -9.2020e-01
4.1119e-01 -1.8090e+00 1.2100e+03 -9.2019e-01
2.5954e+00 -3.0128e-01 1.2157e+03 -9.2020e-01
-3.4760e-01 -1.8296e+00 1.2171e+03 -9.2019e-01
-2.7487e+00 -1.9289e-01 1.2186e+03 -9.2019e-01
2.4853e+00 -3.9066e-01 1.2228e+03 -9.2020e-01
-8.0300e-01 -1.5722e+00 1.2243e+03 -9.2020e-01
-2.8516e+00 -1.2726e-01 1.2257e+03 -9.2019e-01
-8.3534e-01 -1.5570e+00 1.2314e+03 -9.2020e-01
-2.8814e+00 -1.3302e-01 1.2328e+03 -9.2019e-01
-4.5219e-01 -1.8037e+00 1.2385e+03 -9.2020e-01
-2.8251e+00 -2.0419e-01 1.2400e+03 -9.2019e-01
-1.9474e+00 8.8330e-01 1.2414e+03 -9.2019e-01
-2.6481e+00 -3.2165e-01 1.2471e+03 -9.2020e-01
-2.0685e+00 7.7059e-01 1.2485e+03 -9.2019e-01
-2.5079e+00 -3.9812e-01 1.2542e+03 -9.2020e-01
-2.1039e+00 7.1208e-01 1.2557e+03 -9.2019e-01
-2.4818e+00 -3.9542e-01 1.2614e+03 -9.2020e-01
-2.0517e+00 7.3071e-01 1.2628e+03 -9.2019e-01
1.7878e+00 9.4919e-01 1.2642e+03 -9.2019e-01
-1.9292e+00 8.1916e-01 1.2699e+03 -9.2020e-01
1.9127e+00 8.3547e-01 1.2714e+03 -9.2019e-01
-1.7970e+00 9.3691e-01 1.2771e+03 -9.2020e-01
